Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_27_424,VDD,Metal1,244.4400,121.5200,4.999906
FILLER_27_422,VDD,Metal1,243.6000,121.5200,4.999906
FILLER_27_388,VDD,Metal1,233.6355,122.2885,4.999906
FILLER_27_352,VDD,Metal1,204.1200,121.5200,4.999907
FILLER_27_349,VDD,Metal1,202.4400,121.5200,4.999907
FILLER_27_347,VDD,Metal1,201.6000,121.5200,4.999907
FILLER_27_343,VDD,Metal1,200.3000,121.9525,4.999907
FILLER_27_315,VDD,Metal1,183.6800,121.5200,4.999910
FILLER_27_307,VDD,Metal1,181.3865,122.0965,4.999911
FILLER_27_292,VDD,Metal1,170.5200,121.5200,4.999918
FILLER_27_290,VDD,Metal1,169.6800,121.5200,4.999918
FILLER_27_282,VDD,Metal1,167.3865,122.0965,4.999918
FILLER_27_279,VDD,Metal1,163.2400,121.5200,4.999916
FILLER_27_277,VDD,Metal1,162.4000,121.5200,4.999916
FILLER_27_268,VDD,Metal1,157.0800,121.5200,4.999916
FILLER_27_228,VDD,Metal1,134.6800,121.5200,4.999915
FILLER_27_226,VDD,Metal1,133.8400,121.5200,4.999915
FILLER_27_150,VDD,Metal1,91.2800,121.5200,4.999917
FILLER_27_142,VDD,Metal1,88.9865,122.0965,4.999917
FILLER_27_139,VDD,Metal1,84.8400,121.5200,4.999917
FILLER_27_80,VDD,Metal1,53.0200,121.9525,4.999917
FILLER_27_72,VDD,Metal1,49.7865,122.0965,4.999917
FILLER_27_50,VDD,Metal1,35.2800,121.5200,4.999925
FILLER_27_46,VDD,Metal1,33.9800,121.9525,4.999926
FILLER_27_38,VDD,Metal1,30.7465,122.0965,4.999926
FILLER_27_33,VDD,Metal1,25.4800,121.5200,4.999930
FILLER_27_31,VDD,Metal1,24.6400,121.5200,4.999930
FILLER_27_15,VDD,Metal1,20.2080,122.2120,4.999930
FILLER_27_8,VDD,Metal1,11.4800,121.5200,4.999930
FILLER_27_6,VDD,Metal1,10.6400,121.5200,4.999930
FILLER_27_2,VDD,Metal1,9.3400,121.9525,4.999930
FILLER_26_496,VDD,Metal1,284.7600,121.5200,4.999906
FILLER_26_494,VDD,Metal1,283.9200,121.5200,4.999906
FILLER_26_457,VDD,Metal1,264.1400,121.0875,4.999906
FILLER_26_445,VDD,Metal1,256.4800,121.5200,4.999906
FILLER_26_383,VDD,Metal1,221.7600,121.5200,4.999907
FILLER_26_379,VDD,Metal1,220.4600,121.0875,4.999907
FILLER_26_371,VDD,Metal1,217.2265,120.9430,4.999907
FILLER_26_309,VDD,Metal1,180.3200,121.5200,4.999914
FILLER_26_294,VDD,Metal1,171.6400,121.5200,4.999921
FILLER_26_292,VDD,Metal1,170.8000,121.5200,4.999918
FILLER_26_281,VDD,Metal1,164.3600,121.5200,4.999917
FILLER_26_279,VDD,Metal1,163.5200,121.5200,4.999916
FILLER_26_247,VDD,Metal1,154.6755,120.7510,4.999916
FILLER_26_179,VDD,Metal1,107.2400,121.5200,4.999916
